contestant,sport,record,matchup,away_team,home_team,pick_type,pick_text,team,line,units_wagered
clairvoyant,NBA,140-99-3,Golden State @ Denver,Golden State,Denver,Total (Over),Over 236.0,Over,236.0,+500
ghostriderjeff,NBA,59-27-2,Boston @ Orlando,Boston,Orlando,Spread (ATS),ORL -3.5,ORL,-3.5,+500
ghostriderjeff,NBA,59-27-2,Cleveland @ Washington,Cleveland,Washington,Spread (ATS),WAS +12.5,WAS,+12.5,+500
ghostriderjeff,NBA,59-27-2,Houston @ San Antonio,Houston,San Antonio,Spread (ATS),HOU -2.0,HOU,-2.0,+500
ghostriderjeff,NBA,59-27-2,Houston @ San Antonio,Houston,San Antonio,Total (Over),Over 226.5,Over,226.5,+500
ghostriderjeff,NBA,59-27-2,Detroit @ Brooklyn,Detroit,Brooklyn,Spread (ATS),DET -10.5,DET,-10.5,+500
ghostriderjeff,NBA,59-27-2,Toronto @ Atlanta,Toronto,Atlanta,Spread (ATS),TOR -2.0,TOR,-2.0,+500
ghostriderjeff,NBA,59-27-2,Toronto @ Atlanta,Toronto,Atlanta,Total (Under),Under 234.5,Under,234.5,+500
ghostriderjeff,NBA,59-27-2,Dallas @ Memphis,Dallas,Memphis,Spread (ATS),MEM -3.5,MEM,-3.5,+500
ghostriderjeff,NBA,59-27-2,Charlotte @ Miami,Charlotte,Miami,Spread (ATS),CHA +5.0,CHA,+5.0,+500
ghostriderjeff,NBA,59-27-2,Utah @ Minnesota,Utah,Minnesota,Spread (ATS),UTA +11.5,UTA,+11.5,+500
ghostriderjeff,NBA,59-27-2,Chicago @ Milwaukee,Chicago,Milwaukee,Spread (ATS),CHI +5.0,CHI,+5.0,+500
ghostriderjeff,NBA,59-27-2,Chicago @ Milwaukee,Chicago,Milwaukee,Total (Under),Under 242.5,Under,242.5,+500
ghostriderjeff,NBA,59-27-2,Golden State @ Denver,Golden State,Denver,Spread (ATS),DEN -5.5,DEN,-5.5,+500
ghostriderjeff,NBA,59-27-2,Golden State @ Denver,Golden State,Denver,Total (Under),Under 236.5,Under,236.5,+500
ghostriderjeff,NBA,59-27-2,Oklahoma City @ Sacramento,Oklahoma City,Sacramento,Spread (ATS),SAC +8.5,SAC,+8.5,+500
ghostriderjeff,NBA,59-27-2,Oklahoma City @ Sacramento,Oklahoma City,Sacramento,Total (Over),Over 226.5,Over,226.5,+500
plastikman200,NBA,93-59-2,Houston @ San Antonio,Houston,San Antonio,Spread (ATS),SA +2.0,SA,+2.0,+500
plastikman200,NBA,93-59-2,Chicago @ Milwaukee,Chicago,Milwaukee,Spread (ATS),CHI +3.5,CHI,+3.5,+500
plastikman200,NBA,93-59-2,Oklahoma City @ Sacramento,Oklahoma City,Sacramento,Spread (ATS),OKC -8.5,OKC,-8.5,+500
plastikman200,NBA,93-59-2,Oklahoma City @ Sacramento,Oklahoma City,Sacramento,Total (Over),Over 227.0,Over,227.0,+500
plastikman200,NBA,93-59-2,Golden State @ Denver,Golden State,Denver,Spread (ATS),GS +5.5,GS,+5.5,+500
london79,NBA,138-102-2,Cleveland @ Washington,Cleveland,Washington,Spread (ATS),WAS +13.5,WAS,+13.5,+500
london79,NBA,138-102-2,Cleveland @ Washington,Cleveland,Washington,Total (Under),Under 241.5,Under,241.5,+500
london79,NBA,138-102-2,Boston @ Orlando,Boston,Orlando,Spread (ATS),ORL -3.5,ORL,-3.5,+500
london79,NBA,138-102-2,Boston @ Orlando,Boston,Orlando,Total (Over),Over 227.5,Over,227.5,+500
london79,NBA,138-102-2,Houston @ San Antonio,Houston,San Antonio,Spread (ATS),SA +2.0,SA,+2.0,+500
london79,NBA,138-102-2,Houston @ San Antonio,Houston,San Antonio,Total (Over),Over 226.5,Over,226.5,+500
london79,NBA,138-102-2,Toronto @ Atlanta,Toronto,Atlanta,Spread (ATS),ATL +2.0,ATL,+2.0,+500
london79,NBA,138-102-2,Toronto @ Atlanta,Toronto,Atlanta,Total (Over),Over 234.5,Over,234.5,+500
london79,NBA,138-102-2,Detroit @ Brooklyn,Detroit,Brooklyn,Spread (ATS),BK +10.5,BK,+10.5,+500
london79,NBA,138-102-2,Detroit @ Brooklyn,Detroit,Brooklyn,Total (Over),Over 226.5,Over,226.5,+500
london79,NBA,138-102-2,Dallas @ Memphis,Dallas,Memphis,Spread (ATS),MEM -4.5,MEM,-4.5,+500
london79,NBA,138-102-2,Dallas @ Memphis,Dallas,Memphis,Total (Over),Over 229.5,Over,229.5,+500
london79,NBA,138-102-2,Charlotte @ Miami,Charlotte,Miami,Spread (ATS),MIA -5.0,MIA,-5.0,+500
london79,NBA,138-102-2,Charlotte @ Miami,Charlotte,Miami,Total (Under),Under 243.5,Under,243.5,+500
london79,NBA,138-102-2,Utah @ Minnesota,Utah,Minnesota,Spread (ATS),UTA +12.0,UTA,+12.0,+500
london79,NBA,138-102-2,Utah @ Minnesota,Utah,Minnesota,Total (Over),Over 230.0,Over,230.0,+500
london79,NBA,138-102-2,Chicago @ Milwaukee,Chicago,Milwaukee,Spread (ATS),MIL -4.5,MIL,-4.5,+500
london79,NBA,138-102-2,Chicago @ Milwaukee,Chicago,Milwaukee,Total (Under),Under 243.0,Under,243.0,+500
london79,NBA,138-102-2,Oklahoma City @ Sacramento,Oklahoma City,Sacramento,Spread (ATS),OKC -8.5,OKC,-8.5,+500
london79,NBA,138-102-2,Oklahoma City @ Sacramento,Oklahoma City,Sacramento,Total (Over),Over 227.0,Over,227.0,+500
london79,NBA,138-102-2,Golden State @ Denver,Golden State,Denver,Spread (ATS),GS +5.5,GS,+5.5,+500
london79,NBA,138-102-2,Golden State @ Denver,Golden State,Denver,Total (Over),Over 236.0,Over,236.0,+500
jakringle,NBA,136-101-3,Boston @ Orlando,Boston,Orlando,Spread (ATS),BOS +3.5,BOS,+3.5,+500
jakringle,NBA,136-101-3,Boston @ Orlando,Boston,Orlando,Total (Over),Over 227.5,Over,227.5,+500
jakringle,NBA,136-101-3,Cleveland @ Washington,Cleveland,Washington,Spread (ATS),CLE -12.5,CLE,-12.5,+500
jakringle,NBA,136-101-3,Cleveland @ Washington,Cleveland,Washington,Total (Over),Over 242.5,Over,242.5,+500
jakringle,NBA,136-101-3,Houston @ San Antonio,Houston,San Antonio,Spread (ATS),SA +2.5,SA,+2.5,+500
jakringle,NBA,136-101-3,Houston @ San Antonio,Houston,San Antonio,Total (Over),Over 225.0,Over,225.0,+500
jakringle,NBA,136-101-3,Toronto @ Atlanta,Toronto,Atlanta,Spread (ATS),TOR +1.0,TOR,+1.0,+500
jakringle,NBA,136-101-3,Toronto @ Atlanta,Toronto,Atlanta,Total (Under),Under 235.5,Under,235.5,+500
jakringle,NBA,136-101-3,Detroit @ Brooklyn,Detroit,Brooklyn,Spread (ATS),BK +10.5,BK,+10.5,+500
jakringle,NBA,136-101-3,Detroit @ Brooklyn,Detroit,Brooklyn,Total (Over),Over 226.5,Over,226.5,+500
jakringle,NBA,136-101-3,Charlotte @ Miami,Charlotte,Miami,Spread (ATS),MIA -5.0,MIA,-5.0,+500
jakringle,NBA,136-101-3,Charlotte @ Miami,Charlotte,Miami,Total (Over),Over 243.5,Over,243.5,+500
jakringle,NBA,136-101-3,Dallas @ Memphis,Dallas,Memphis,Spread (ATS),DAL +4.5,DAL,+4.5,+500
jakringle,NBA,136-101-3,Dallas @ Memphis,Dallas,Memphis,Total (Over),Over 229.5,Over,229.5,+500
jakringle,NBA,136-101-3,Chicago @ Milwaukee,Chicago,Milwaukee,Spread (ATS),CHI +4.0,CHI,+4.0,+500
jakringle,NBA,136-101-3,Chicago @ Milwaukee,Chicago,Milwaukee,Total (Under),Under 240.5,Under,240.5,+500
jakringle,NBA,136-101-3,Utah @ Minnesota,Utah,Minnesota,Spread (ATS),MIN -12.0,MIN,-12.0,+500
jakringle,NBA,136-101-3,Utah @ Minnesota,Utah,Minnesota,Total (Over),Over 230.0,Over,230.0,+500
jakringle,NBA,136-101-3,Golden State @ Denver,Golden State,Denver,Spread (ATS),GS +10.0,GS,+10.0,+500
jakringle,NBA,136-101-3,Golden State @ Denver,Golden State,Denver,Total (Over),Over 228.0,Over,228.0,+500
jakringle,NBA,136-101-3,Oklahoma City @ Sacramento,Oklahoma City,Sacramento,Spread (ATS),OKC -10.5,OKC,-10.5,+500
jakringle,NBA,136-101-3,Oklahoma City @ Sacramento,Oklahoma City,Sacramento,Total (Over),Over 231.5,Over,231.5,+500
m18123,NBA,141-97-4,Houston @ San Antonio,Houston,San Antonio,Spread (ATS),SA +2.0,SA,+2.0,+200
m18123,NBA,141-97-4,Houston @ San Antonio,Houston,San Antonio,Total (Under),Under 226.5,Under,226.5,+200
m18123,NBA,141-97-4,Toronto @ Atlanta,Toronto,Atlanta,Spread (ATS),ATL +2.0,ATL,+2.0,+200
m18123,NBA,141-97-4,Toronto @ Atlanta,Toronto,Atlanta,Total (Under),Under 234.5,Under,234.5,+200
m18123,NBA,141-97-4,Chicago @ Milwaukee,Chicago,Milwaukee,Spread (ATS),CHI +4.5,CHI,+4.5,+200
m18123,NBA,141-97-4,Chicago @ Milwaukee,Chicago,Milwaukee,Total (Under),Under 243.0,Under,243.0,+200
m18123,NBA,141-97-4,Golden State @ Denver,Golden State,Denver,Spread (ATS),DEN -5.5,DEN,-5.5,+200
m18123,NBA,141-97-4,Golden State @ Denver,Golden State,Denver,Total (Over),Over 236.0,Over,236.0,+200
m18123,NBA,141-97-4,Oklahoma City @ Sacramento,Oklahoma City,Sacramento,Spread (ATS),SAC +8.5,SAC,+8.5,+200
m18123,NBA,141-97-4,Oklahoma City @ Sacramento,Oklahoma City,Sacramento,Total (Under),Under 227.0,Under,227.0,+200
Franciswarns,NBA,129-96-2,Boston @ Orlando,Boston,Orlando,Spread (ATS),ORL -3.5,ORL,-3.5,+500
Franciswarns,NBA,129-96-2,Boston @ Orlando,Boston,Orlando,Total (Under),Under 225.5,Under,225.5,+500
Franciswarns,NBA,129-96-2,Cleveland @ Washington,Cleveland,Washington,Spread (ATS),CLE -12.5,CLE,-12.5,+500
Franciswarns,NBA,129-96-2,Cleveland @ Washington,Cleveland,Washington,Total (Over),Over 237.5,Over,237.5,+500
Franciswarns,NBA,129-96-2,Houston @ San Antonio,Houston,San Antonio,Total (Over),Over 223.5,Over,223.5,+500
Franciswarns,NBA,129-96-2,Detroit @ Brooklyn,Detroit,Brooklyn,Spread (ATS),BK +10.5,BK,+10.5,+500
Franciswarns,NBA,129-96-2,Detroit @ Brooklyn,Detroit,Brooklyn,Total (Over),Over 226.5,Over,226.5,+500
Franciswarns,NBA,129-96-2,Charlotte @ Miami,Charlotte,Miami,Spread (ATS),MIA -5.0,MIA,-5.0,+500
Franciswarns,NBA,129-96-2,Charlotte @ Miami,Charlotte,Miami,Total (Under),Under 242.0,Under,242.0,+500
yasael,NBA,109-80-5,Cleveland @ Washington,Cleveland,Washington,Total (Over),Over 239.5,Over,239.5,+500
yasael,NBA,109-80-5,Boston @ Orlando,Boston,Orlando,Total (Over),Over 226.5,Over,226.5,+500
yasael,NBA,109-80-5,Toronto @ Atlanta,Toronto,Atlanta,Total (Over),Over 233.5,Over,233.5,+500
yasael,NBA,109-80-5,Houston @ San Antonio,Houston,San Antonio,Total (Over),Over 223.5,Over,223.5,+500
yasael,NBA,109-80-5,Detroit @ Brooklyn,Detroit,Brooklyn,Spread (ATS),BK +10.5,BK,+10.5,+500
yasael,NBA,109-80-5,Detroit @ Brooklyn,Detroit,Brooklyn,Total (Over),Over 226.5,Over,226.5,+500
yasael,NBA,109-80-5,Charlotte @ Miami,Charlotte,Miami,Spread (ATS),MIA -5.0,MIA,-5.0,+500
yasael,NBA,109-80-5,Charlotte @ Miami,Charlotte,Miami,Total (Over),Over 242.0,Over,242.0,+500
yasael,NBA,109-80-5,Utah @ Minnesota,Utah,Minnesota,Total (Over),Over 230.0,Over,230.0,+500
yasael,NBA,109-80-5,Dallas @ Memphis,Dallas,Memphis,Spread (ATS),MEM -3.5,MEM,-3.5,+500
yasael,NBA,109-80-5,Dallas @ Memphis,Dallas,Memphis,Total (Over),Over 230.0,Over,230.0,+500
yasael,NBA,109-80-5,Chicago @ Milwaukee,Chicago,Milwaukee,Spread (ATS),MIL -4.0,MIL,-4.0,+500
yasael,NBA,109-80-5,Chicago @ Milwaukee,Chicago,Milwaukee,Total (Over),Over 239.5,Over,239.5,+500
yasael,NBA,109-80-5,Golden State @ Denver,Golden State,Denver,Total (Over),Over 227.5,Over,227.5,+500
yasael,NBA,109-80-5,Oklahoma City @ Sacramento,Oklahoma City,Sacramento,Spread (ATS),SAC +10.5,SAC,+10.5,+500
yasael,NBA,109-80-5,Oklahoma City @ Sacramento,Oklahoma City,Sacramento,Total (Over),Over 227.5,Over,227.5,+500
CoachBlue,NBA,56-32-1,Cleveland @ Washington,Cleveland,Washington,Spread (ATS),CLE -13.5,CLE,-13.5,+500
CoachBlue,NBA,56-32-1,Boston @ Orlando,Boston,Orlando,Spread (ATS),BOS +3.5,BOS,+3.5,+500
CoachBlue,NBA,56-32-1,Toronto @ Atlanta,Toronto,Atlanta,Spread (ATS),ATL -1.0,ATL,-1.0,+500
CoachBlue,NBA,56-32-1,Detroit @ Brooklyn,Detroit,Brooklyn,Spread (ATS),BK +10.5,BK,+10.5,+500
CoachBlue,NBA,56-32-1,Houston @ San Antonio,Houston,San Antonio,Spread (ATS),HOU -2.5,HOU,-2.5,+500
CoachBlue,NBA,56-32-1,Charlotte @ Miami,Charlotte,Miami,Spread (ATS),MIA -5.0,MIA,-5.0,+500
CoachBlue,NBA,56-32-1,Utah @ Minnesota,Utah,Minnesota,Spread (ATS),UTA +12.0,UTA,+12.0,+500
CoachBlue,NBA,56-32-1,Chicago @ Milwaukee,Chicago,Milwaukee,Spread (ATS),MIL -4.0,MIL,-4.0,+500
CoachBlue,NBA,56-32-1,Dallas @ Memphis,Dallas,Memphis,Spread (ATS),DAL +4.5,DAL,+4.5,+500
CoachBlue,NBA,56-32-1,Golden State @ Denver,Golden State,Denver,Spread (ATS),DEN -10.0,DEN,-10.0,+500
CoachBlue,NBA,56-32-1,Oklahoma City @ Sacramento,Oklahoma City,Sacramento,Spread (ATS),OKC -10.5,OKC,-10.5,+500
rhinorey,NBA,85-60-0,Boston @ Orlando,Boston,Orlando,Total (Over),Over 226.5,Over,226.5,+500
rhinorey,NBA,85-60-0,Chicago @ Milwaukee,Chicago,Milwaukee,Spread (ATS),MIL -4.0,MIL,-4.0,+500
rhinorey,NBA,85-60-0,Oklahoma City @ Sacramento,Oklahoma City,Sacramento,Total (Over),Over 227.5,Over,227.5,+500
rhinorey,NBA,85-60-0,Golden State @ Denver,Golden State,Denver,Total (Over),Over 227.5,Over,227.5,+500
dude18555,NBA,72-49-1,Toronto @ Atlanta,Toronto,Atlanta,Spread (ATS),TOR -2.0,TOR,-2.0,+500
dude18555,NBA,72-49-1,Toronto @ Atlanta,Toronto,Atlanta,Total (Over),Over 234.5,Over,234.5,+500
dude18555,NBA,72-49-1,Houston @ San Antonio,Houston,San Antonio,Spread (ATS),HOU -2.0,HOU,-2.0,+500
dude18555,NBA,72-49-1,Houston @ San Antonio,Houston,San Antonio,Total (Over),Over 226.5,Over,226.5,+500
dude18555,NBA,72-49-1,Chicago @ Milwaukee,Chicago,Milwaukee,Spread (ATS),CHI +4.5,CHI,+4.5,+500
dude18555,NBA,72-49-1,Chicago @ Milwaukee,Chicago,Milwaukee,Total (Over),Over 243.0,Over,243.0,+500
dude18555,NBA,72-49-1,Oklahoma City @ Sacramento,Oklahoma City,Sacramento,Spread (ATS),SAC +8.5,SAC,+8.5,+500
dude18555,NBA,72-49-1,Oklahoma City @ Sacramento,Oklahoma City,Sacramento,Total (Over),Over 227.0,Over,227.0,+500
dude18555,NBA,72-49-1,Golden State @ Denver,Golden State,Denver,Spread (ATS),DEN -5.5,DEN,-5.5,+500
dude18555,NBA,72-49-1,Golden State @ Denver,Golden State,Denver,Total (Under),Under 236.0,Under,236.0,+500
CrimsonPix,NBA,30-11-0,Houston @ San Antonio,Houston,San Antonio,Spread (ATS),SA +2.0,SA,+2.0,+500
CrimsonPix,NBA,30-11-0,Toronto @ Atlanta,Toronto,Atlanta,Spread (ATS),ATL +2.0,ATL,+2.0,+500
CrimsonPix,NBA,30-11-0,Chicago @ Milwaukee,Chicago,Milwaukee,Spread (ATS),MIL -4.5,MIL,-4.5,+500
CrimsonPix,NBA,30-11-0,Oklahoma City @ Sacramento,Oklahoma City,Sacramento,Spread (ATS),SAC +8.5,SAC,+8.5,+500
CrimsonPix,NBA,30-11-0,Golden State @ Denver,Golden State,Denver,Spread (ATS),DEN -5.5,DEN,-5.5,+500
witt297,NBA,89-65-2,Cleveland @ Washington,Cleveland,Washington,Spread (ATS),CLE -12.5,CLE,-12.5,+500
witt297,NBA,89-65-2,Detroit @ Brooklyn,Detroit,Brooklyn,Spread (ATS),BK +9.5,BK,+9.5,+500
witt297,NBA,89-65-2,Charlotte @ Miami,Charlotte,Miami,Spread (ATS),MIA -5.5,MIA,-5.5,+500
witt297,NBA,89-65-2,Utah @ Minnesota,Utah,Minnesota,Spread (ATS),UTA +13.5,UTA,+13.5,+500
witt297,NBA,89-65-2,Utah @ Minnesota,Utah,Minnesota,Total (Over),Over 229.5,Over,229.5,+500
witt297,NBA,89-65-2,Golden State @ Denver,Golden State,Denver,Spread (ATS),DEN -5.5,DEN,-5.5,+500
witt297,NBA,89-65-2,Oklahoma City @ Sacramento,Oklahoma City,Sacramento,Total (Over),Over 227.0,Over,227.0,+500
brandydump1,NBA,70-49-2,Cleveland @ Washington,Cleveland,Washington,Spread (ATS),WAS +12.5,WAS,+12.5,+500
brandydump1,NBA,70-49-2,Boston @ Orlando,Boston,Orlando,Spread (ATS),BOS +3.5,BOS,+3.5,+500
brandydump1,NBA,70-49-2,Toronto @ Atlanta,Toronto,Atlanta,Spread (ATS),ATL +1.5,ATL,+1.5,+500
brandydump1,NBA,70-49-2,Houston @ San Antonio,Houston,San Antonio,Spread (ATS),SA +2.5,SA,+2.5,+500
brandydump1,NBA,70-49-2,Detroit @ Brooklyn,Detroit,Brooklyn,Spread (ATS),BK +10.5,BK,+10.5,+500
brandydump1,NBA,70-49-2,Charlotte @ Miami,Charlotte,Miami,Spread (ATS),MIA -5.0,MIA,-5.0,+500
brandydump1,NBA,70-49-2,Utah @ Minnesota,Utah,Minnesota,Spread (ATS),UTA +13.0,UTA,+13.0,+500
brandydump1,NBA,70-49-2,Chicago @ Milwaukee,Chicago,Milwaukee,Spread (ATS),MIL -4.0,MIL,-4.0,+500
brandydump1,NBA,70-49-2,Dallas @ Memphis,Dallas,Memphis,Spread (ATS),DAL +3.5,DAL,+3.5,+500
brandydump1,NBA,70-49-2,Golden State @ Denver,Golden State,Denver,Spread (ATS),GS +9.5,GS,+9.5,+500
brandydump1,NBA,70-49-2,Oklahoma City @ Sacramento,Oklahoma City,Sacramento,Spread (ATS),SAC +10.0,SAC,+10.0,+500
Mod2323,NHL,81-49-2,NY Rangers @ Detroit,NY Rangers,Detroit,Total (Under),Under 6.0,Under,6.0,+500
Mod2323,NHL,81-49-2,Minnesota @ NY Islanders,Minnesota,NY Islanders,Spread (ATS),NYI -135,NYI,-135,+500
Mod2323,NHL,81-49-2,Minnesota @ NY Islanders,Minnesota,NY Islanders,Total (Over),Over 6.5,Over,6.5,+500
Mod2323,NHL,81-49-2,Chicago @ Calgary,Chicago,Calgary,Spread (ATS),CAL -150,CAL,-150,+500
Mod2323,NHL,81-49-2,Chicago @ Calgary,Chicago,Calgary,Total (Over),Over 6.0,Over,6.0,+500
PaPe454,NHL,79-50-1,Minnesota @ NY Islanders,Minnesota,NY Islanders,Spread (ATS),NYI -135,NYI,-135,+500
PaPe454,NHL,79-50-1,Winnipeg @ San Jose,Winnipeg,San Jose,Spread (ATS),WIN -200,WIN,-200,+500
elodoya24,NHL,92-61-4,NY Rangers @ Detroit,NY Rangers,Detroit,Spread (ATS),DET -110,DET,-110,+500
elodoya24,NHL,92-61-4,NY Rangers @ Detroit,NY Rangers,Detroit,Total (Under),Under 5.5,Under,5.5,+500
puppucci,NHL,132-96-5,Minnesota @ NY Islanders,Minnesota,NY Islanders,Spread (ATS),NYI -135,NYI,-135,+500
puppucci,NHL,132-96-5,NY Rangers @ Detroit,NY Rangers,Detroit,Total (Under),Under 6.0,Under,6.0,+500
puppucci,NHL,132-96-5,Chicago @ Calgary,Chicago,Calgary,Spread (ATS),CAL -150,CAL,-150,+500
roxwawy20,NHL,122-91-3,NY Rangers @ Detroit,NY Rangers,Detroit,Total (Over),Over 5.5,Over,5.5,+500
roxwawy20,NHL,122-91-3,Minnesota @ NY Islanders,Minnesota,NY Islanders,Spread (ATS),NYI -120,NYI,-120,+500
roxwawy20,NHL,122-91-3,Minnesota @ NY Islanders,Minnesota,NY Islanders,Total (Over),Over 5.5,Over,5.5,+500
roxwawy20,NHL,122-91-3,Chicago @ Calgary,Chicago,Calgary,Spread (ATS),CAL -150,CAL,-150,+500
roxwawy20,NHL,122-91-3,Chicago @ Calgary,Chicago,Calgary,Total (Over),Over 6.0,Over,6.0,+500
roxwawy20,NHL,122-91-3,Winnipeg @ San Jose,Winnipeg,San Jose,Spread (ATS),WIN -200,WIN,-200,+500
roxwawy20,NHL,122-91-3,Winnipeg @ San Jose,Winnipeg,San Jose,Total (Over),Over 6.5,Over,6.5,+500
StevenB606,NHL,225-222-4,NY Rangers @ Detroit,NY Rangers,Detroit,Spread (ATS),DET -110,DET,-110,+500
StevenB606,NHL,225-222-4,NY Rangers @ Detroit,NY Rangers,Detroit,Total (Over),Over 5.5,Over,5.5,+500
StevenB606,NHL,225-222-4,Minnesota @ NY Islanders,Minnesota,NY Islanders,Spread (ATS),NYI -120,NYI,-120,+500
StevenB606,NHL,225-222-4,Minnesota @ NY Islanders,Minnesota,NY Islanders,Total (Over),Over 5.5,Over,5.5,+500
StevenB606,NHL,225-222-4,Chicago @ Calgary,Chicago,Calgary,Spread (ATS),CHI +125,CHI,+125,+500
StevenB606,NHL,225-222-4,Chicago @ Calgary,Chicago,Calgary,Total (Over),Over 6.0,Over,6.0,+500
StevenB606,NHL,225-222-4,Winnipeg @ San Jose,Winnipeg,San Jose,Spread (ATS),SJ +165,SJ,+165,+500
StevenB606,NHL,225-222-4,Winnipeg @ San Jose,Winnipeg,San Jose,Total (Over),Over 6.5,Over,6.5,+500
wickpk,NHL,123-91-1,NY Rangers @ Detroit,NY Rangers,Detroit,Spread (ATS),NYR -110,NYR,-110,+500
wickpk,NHL,123-91-1,Minnesota @ NY Islanders,Minnesota,NY Islanders,Spread (ATS),NYI -135,NYI,-135,+500
wickpk,NHL,123-91-1,Chicago @ Calgary,Chicago,Calgary,Spread (ATS),CAL -150,CAL,-150,+500
wickpk,NHL,123-91-1,Winnipeg @ San Jose,Winnipeg,San Jose,Spread (ATS),SJ +165,SJ,+165,+500
bigosports12,NHL,61-40-2,NY Rangers @ Detroit,NY Rangers,Detroit,Spread (ATS),NYR -110,NYR,-110,+500
bigosports12,NHL,61-40-2,Minnesota @ NY Islanders,Minnesota,NY Islanders,Spread (ATS),MIN +115,MIN,+115,+500
bigosports12,NHL,61-40-2,Chicago @ Calgary,Chicago,Calgary,Total (Over),Over 6.0,Over,6.0,+500
culp5050,NHL,95-70-3,Minnesota @ NY Islanders,Minnesota,NY Islanders,Spread (ATS),NYI -120,NYI,-120,+500
culp5050,NHL,95-70-3,Chicago @ Calgary,Chicago,Calgary,Spread (ATS),CAL -150,CAL,-150,+500
kugle6,NHL,108-78-5,NY Rangers @ Detroit,NY Rangers,Detroit,Spread (ATS),DET -110,DET,-110,+100
kugle6,NHL,108-78-5,NY Rangers @ Detroit,NY Rangers,Detroit,Total (Over),Over 5.5,Over,5.5,+100
kugle6,NHL,108-78-5,Minnesota @ NY Islanders,Minnesota,NY Islanders,Total (Over),Over 5.5,Over,5.5,+100
Sexybaby5,NHL,57-31-0,NY Rangers @ Detroit,NY Rangers,Detroit,Spread (ATS),NYR -110,NYR,-110,+500
Sexybaby5,NHL,57-31-0,Minnesota @ NY Islanders,Minnesota,NY Islanders,Spread (ATS),NYI -120,NYI,-120,+500
Sexybaby5,NHL,57-31-0,Chicago @ Calgary,Chicago,Calgary,Spread (ATS),CHI +125,CHI,+125,+500
Sexybaby5,NHL,57-31-0,Winnipeg @ San Jose,Winnipeg,San Jose,Spread (ATS),WIN -200,WIN,-200,+500
pelemaradona,NHL,154-107-6,NY Rangers @ Detroit,NY Rangers,Detroit,Spread (ATS),DET -110,DET,-110,+500
pelemaradona,NHL,154-107-6,Chicago @ Calgary,Chicago,Calgary,Spread (ATS),CAL -150,CAL,-150,+500
pelemaradona,NHL,154-107-6,Winnipeg @ San Jose,Winnipeg,San Jose,Spread (ATS),WIN -200,WIN,-200,+500
elixir,NHL,159-127-8,NY Rangers @ Detroit,NY Rangers,Detroit,Spread (ATS),NYR -110,NYR,-110,+500
elixir,NHL,159-127-8,NY Rangers @ Detroit,NY Rangers,Detroit,Total (Over),Over 5.5,Over,5.5,+500
mollydog,College Football,553-438-13,Texas A&M @ Missouri,Texas A&M,Missouri,Spread (ATS),TAM -6.0,TAM,-6.0,+500
mollydog,College Football,553-438-13,Syracuse @ Miami (FL),Syracuse,Miami (FL),Spread (ATS),MIA -28.0,MIA,-28.0,+500
mollydog,College Football,553-438-13,Auburn @ Vanderbilt,Auburn,Vanderbilt,Spread (ATS),AUB +7.5,AUB,+7.5,+500
mollydog,College Football,553-438-13,Stanford @ North Carolina,Stanford,North Carolina,Total (Under),Under 42.5,Under,42.5,+500
mollydog,College Football,553-438-13,Air Force @ San Jose State,Air Force,San Jose State,Total (Over),Over 65.5,Over,65.5,+500
AlyxVance,College Football,213-160-6,Northwestern @ USC,Northwestern,USC,Spread (ATS),USC -14.5,USC,-14.5,+500
Insiderone777,College Football,274-217-9,Northwestern @ USC,Northwestern,USC,Total (Under),Under 50.5,Under,50.5,+500
Insiderone777,College Football,274-217-9,Tulane @ Memphis,Tulane,Memphis,Total (Under),Under 55.5,Under,55.5,+500
Coloneljim,College Football,358-294-14,Tulane @ Memphis,Tulane,Memphis,Spread (ATS),MEM -3.5,MEM,-3.5,+500
fragma8023,College Football,690-599-18,Houston @ UCF,Houston,UCF,Spread (ATS),HOU +1.0,HOU,+1.0,+500
fragma8023,College Football,690-599-18,Houston @ UCF,Houston,UCF,Total (Over),Over 47.5,Over,47.5,+500
fragma8023,College Football,690-599-18,Northwestern @ USC,Northwestern,USC,Spread (ATS),NW +14.5,NW,+14.5,+500
fragma8023,College Football,690-599-18,Northwestern @ USC,Northwestern,USC,Total (Over),Over 50.5,Over,50.5,+500
fragma8023,College Football,690-599-18,Tulane @ Memphis,Tulane,Memphis,Spread (ATS),MEM -6.5,MEM,-6.5,+500
BammBamm64,College Football,349-290-8,Houston @ UCF,Houston,UCF,Spread (ATS),HOU -1.0,HOU,-1.0,+500
BammBamm64,College Football,349-290-8,Houston @ UCF,Houston,UCF,Total (Under),Under 47.5,Under,47.5,+500
BammBamm64,College Football,349-290-8,Tulane @ Memphis,Tulane,Memphis,Spread (ATS),MEM -3.5,MEM,-3.5,+500
BammBamm64,College Football,349-290-8,Tulane @ Memphis,Tulane,Memphis,Total (Under),Under 54.5,Under,54.5,+500
BammBamm64,College Football,349-290-8,Northwestern @ USC,Northwestern,USC,Spread (ATS),NW +14.0,NW,+14.0,+500
BammBamm64,College Football,349-290-8,Northwestern @ USC,Northwestern,USC,Total (Under),Under 50.5,Under,50.5,+500
bluesand9000,College Football,96-60-4,Ohio State @ Michigan,Ohio State,Michigan,Spread (ATS),MICH +5.5,MICH,+5.5,+500
bluesand9000,College Football,96-60-4,Ohio State @ Michigan,Ohio State,Michigan,Total (Under),Under 47.5,Under,47.5,+500
